CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
11451.0,16,11,2076.82,4,2,2,422,Potential Loyalists
11452.0,2,24,6328.21,5,4,5,545,Champions
11453.0,32,9,1654.21,3,2,2,322,Potential Loyalists
11454.0,9,13,4025.67,4,3,4,434,Big Spenders
11455.0,1,50,10194.01,5,5,5,555,Champions
11456.0,6,15,2436.61,5,3,3,533,Potential Loyalists
11457.0,15,95,19684.52,4,5,5,455,Champions
11458.0,27,20,4104.38,3,4,4,344,Loyal Customers
11459.0,5,70,13809.59,5,5,5,555,Champions
11460.0,33,13,3003.95,3,3,3,333,Potential Loyalists
11461.0,6,20,5353.2,5,4,4,544,Champions
11462.0,168,6,597.89,1,1,1,111,Lost Customers
11463.0,79,9,1130.8,1,2,1,121,Lost Customers
11464.0,1,22,4800.38,5,4,4,544,Champions
11465.0,6,37,7706.7699999999995,5,5,5,555,Champions
11466.0,66,12,2316.91,2,3,3,233,At Risk
11467.0,162,4,1400.3899999999999,1,1,2,112,Lost Customers
11468.0,280,2,225.44,1,1,1,111,Lost Customers
11469.0,9,6,1455.58,4,1,2,412,Potential Loyalists
11470.0,27,4,651.34,3,1,1,311,Potential Loyalists
11471.0,15,17,3816.15,4,3,4,434,Big Spenders
11472.0,9,40,6075.33,4,5,5,455,Champions
11473.0,47,14,2495.26,2,3,3,233,At Risk
11474.0,333,6,1836.65,1,1,2,112,Lost Customers
11475.0,29,19,3401.29,3,4,3,343,Loyal Customers
11476.0,78,10,2075.84,1,2,2,122,Lost Customers
11477.0,28,73,15597.44,3,5,5,355,Loyal Customers
11478.0,229,3,634.56,1,1,1,111,Lost Customers
11479.0,2,8,1510.79,5,2,2,522,Potential Loyalists
11480.0,9,53,11005.07,4,5,5,455,Champions
11481.0,39,15,4247.66,2,3,4,234,At Risk
11482.0,33,22,4969.03,3,4,4,344,Loyal Customers
11483.0,2,23,4571.96,5,4,4,544,Champions
11484.0,130,14,2412.63,1,3,3,133,At Risk
11485.0,97,18,3433.94,1,4,4,144,At Risk
11486.0,157,3,1568.15,1,1,2,112,Lost Customers
11487.0,4,31,6187.23,5,5,5,555,Champions
11488.0,1,5,1922.06,5,1,2,512,Potential Loyalists
11489.0,13,17,3536.8,4,3,4,434,Big Spenders
11490.0,59,15,3156.33,2,3,3,233,At Risk
11491.0,55,8,1203.26,2,2,1,221,Lost Customers
11492.0,60,13,2353.81,2,3,3,233,At Risk
11493.0,42,10,1887.75,2,2,2,222,Lost Customers
11494.0,71,4,447.71000000000004,2,1,1,211,Lost Customers
11495.0,87,8,1703.75,1,2,2,122,Lost Customers
11496.0,14,9,1632.9299999999998,4,2,2,422,Potential Loyalists
11497.0,28,14,2607.56,3,3,3,333,Potential Loyalists
11498.0,26,7,1104.9099999999999,3,2,1,321,Potential Loyalists
11499.0,11,27,5254.89,4,4,4,444,Champions
11500.0,18,5,1034.78,4,1,1,411,Potential Loyalists
11501.0,12,20,3897.5,4,4,4,444,Champions
11502.0,71,6,800.09,2,1,1,211,Lost Customers
11503.0,30,49,9023.47,3,5,5,355,Loyal Customers
11504.0,109,13,2187.95,1,3,2,132,At Risk
11505.0,5,14,4044.9700000000003,5,3,4,534,Big Spenders
11506.0,26,23,3515.62,3,4,4,344,Loyal Customers
11507.0,80,4,1260.63,1,1,1,111,Lost Customers
11508.0,6,8,1162.49,5,2,1,521,Potential Loyalists
11509.0,5,66,11401.17,5,5,5,555,Champions
11510.0,3,15,2859.06,5,3,3,533,Potential Loyalists
11511.0,32,16,3270.21,3,3,3,333,Potential Loyalists
11512.0,1,26,7147.61,5,4,5,545,Champions
11513.0,12,35,6709.82,4,5,5,455,Champions
11514.0,321,2,799.6500000000001,1,1,1,111,Lost Customers
11515.0,94,3,690.9100000000001,1,1,1,111,Lost Customers
11516.0,2,21,3943.88,5,4,4,544,Champions
11517.0,9,8,1896.16,4,2,2,422,Potential Loyalists
11518.0,2,34,6035.59,5,5,5,555,Champions
11519.0,59,10,2672.6,2,2,3,223,Potential Loyalists
11520.0,30,3,75.91,3,1,1,311,Potential Loyalists
11521.0,231,3,265.53999999999996,1,1,1,111,Lost Customers
11522.0,83,2,643.1,1,1,1,111,Lost Customers
11523.0,31,20,2874.55,3,4,3,343,Loyal Customers
11524.0,45,9,1511.5,2,2,2,222,Lost Customers
11525.0,46,13,2684.37,2,3,3,233,At Risk
11526.0,1,44,9376.43,5,5,5,555,Champions
11527.0,2,47,10862.65,5,5,5,555,Champions
11528.0,36,11,2072.6,3,2,2,322,Potential Loyalists
11529.0,21,7,991.72,3,2,1,321,Potential Loyalists
11530.0,37,23,4747.96,3,4,4,344,Loyal Customers
11531.0,1,26,7296.610000000001,5,4,5,545,Champions
11532.0,29,10,1937.06,3,2,2,322,Potential Loyalists
11533.0,14,27,4660.39,4,4,4,444,Champions
11534.0,14,9,2565.81,4,2,3,423,Potential Loyalists
11535.0,3,65,13007.44,5,5,5,555,Champions
11536.0,3,9,1613.89,5,2,2,522,Potential Loyalists
11537.0,35,18,3707.22,3,4,4,344,Loyal Customers
11538.0,195,2,434.58000000000004,1,1,1,111,Lost Customers
11539.0,25,13,2936.45,3,3,3,333,Potential Loyalists
11540.0,2,53,8322.16,5,5,5,555,Champions
11541.0,20,18,3409.26,3,4,3,343,Loyal Customers
11542.0,1,32,6294.849999999999,5,5,5,555,Champions
11543.0,23,27,5527.78,3,4,4,344,Loyal Customers
11544.0,43,11,2670.91,2,2,3,223,Potential Loyalists
11545.0,1,39,8290.11,5,5,5,555,Champions
11546.0,6,13,2581.63,5,3,3,533,Potential Loyalists
11547.0,226,3,847.47,1,1,1,111,Lost Customers
11548.0,62,8,1094.96,2,2,1,221,Lost Customers
11549.0,6,27,5773.96,5,4,5,545,Champions
11550.0,26,16,4059.13,3,3,4,334,Potential Loyalists
11551.0,182,4,1641.78,1,1,2,112,Lost Customers
11552.0,164,6,430.25,1,1,1,111,Lost Customers
11553.0,8,8,2412.2799999999997,4,2,3,423,Potential Loyalists
11554.0,2,13,1743.4900000000002,5,3,2,532,Potential Loyalists
11555.0,109,10,1973.47,1,2,2,122,Lost Customers
11556.0,45,7,1753.16,2,2,2,222,Lost Customers
11557.0,68,14,1825.42,2,3,2,232,At Risk
11558.0,3,36,6469.6,5,5,5,555,Champions
11559.0,4,37,8145.320000000001,5,5,5,555,Champions
11560.0,102,10,2371.88,1,2,3,123,Potential Loyalists
11561.0,2,17,3560.5099999999998,5,3,4,534,Big Spenders
11562.0,49,14,2392.12,2,3,3,233,At Risk
11563.0,33,6,877.79,3,1,1,311,Potential Loyalists
11564.0,6,9,2362.58,5,2,3,523,Potential Loyalists
11565.0,57,6,1104.58,2,1,1,211,Lost Customers
11566.0,65,7,1595.07,2,2,2,222,Lost Customers
11567.0,218,2,353.82,1,1,1,111,Lost Customers
11568.0,38,10,1729.89,3,2,2,322,Potential Loyalists
11569.0,12,39,8112.13,4,5,5,455,Champions
11570.0,21,6,924.62,3,1,1,311,Potential Loyalists
11571.0,29,13,2791.66,3,3,3,333,Potential Loyalists
11572.0,77,19,3224.89,2,4,3,243,At Risk
11573.0,34,18,2393.73,3,4,3,343,Loyal Customers
11574.0,8,10,1384.23,4,2,2,422,Potential Loyalists
11575.0,22,7,1174.9699999999998,3,2,1,321,Potential Loyalists
11576.0,53,6,1075.68,2,1,1,211,Lost Customers
11577.0,7,19,4154.36,5,4,4,544,Champions
11578.0,47,41,7459.05,2,5,5,255,At Risk
11579.0,197,4,566.81,1,1,1,111,Lost Customers
11580.0,19,17,3978.72,4,3,4,434,Big Spenders
11581.0,7,45,6784.62,5,5,5,555,Champions
11582.0,47,7,715.29,2,2,1,221,Lost Customers
11583.0,20,24,7021.28,3,4,5,345,Loyal Customers
11584.0,44,9,1291.45,2,2,1,221,Lost Customers
11585.0,75,14,2480.53,2,3,3,233,At Risk
11586.0,147,3,375.58,1,1,1,111,Lost Customers
11587.0,422,2,232.24,1,1,1,111,Lost Customers
11588.0,5,30,5599.71,5,5,5,555,Champions
11589.0,4,8,2381.3199999999997,5,2,3,523,Potential Loyalists
11590.0,4,14,1879.93,5,3,2,532,Potential Loyalists
11591.0,145,4,1045.96,1,1,1,111,Lost Customers
11592.0,107,6,1322.91,1,1,2,112,Lost Customers
11593.0,45,11,1520.02,2,2,2,222,Lost Customers
11594.0,3,7,1851.69,5,2,2,522,Potential Loyalists
11595.0,17,30,7099.51,4,5,5,455,Champions
11596.0,3,20,3576.11,5,4,4,544,Champions
11597.0,97,15,4193.57,1,3,4,134,At Risk
11598.0,9,24,4557.71,4,4,4,444,Champions
11599.0,25,62,11196.98,3,5,5,355,Loyal Customers
11600.0,63,8,1978.22,2,2,2,222,Lost Customers
11601.0,59,9,2194.41,2,2,2,222,Lost Customers
11602.0,68,35,8289.51,2,5,5,255,At Risk
11603.0,38,39,8162.75,3,5,5,355,Loyal Customers
11604.0,41,5,1112.72,2,1,1,211,Lost Customers
11605.0,16,12,2871.02,4,3,3,433,Potential Loyalists
11606.0,62,47,11029.69,2,5,5,255,At Risk
11607.0,24,32,5901.08,3,5,5,355,Loyal Customers
11608.0,3,25,5345.22,5,4,4,544,Champions
11609.0,99,14,3104.4700000000003,1,3,3,133,At Risk
11610.0,104,12,1812.8200000000002,1,3,2,132,At Risk
11611.0,34,15,3272.99,3,3,3,333,Potential Loyalists
11612.0,155,14,2611.1,1,3,3,133,At Risk
11613.0,55,18,2493.39,2,4,3,243,At Risk
11614.0,78,21,3426.92,1,4,4,144,At Risk
11615.0,13,9,1693.25,4,2,2,422,Potential Loyalists
11616.0,77,20,2777.9700000000003,2,4,3,243,At Risk
11617.0,2,150,24463.25,5,5,5,555,Champions
11618.0,12,5,1290.4499999999998,4,1,1,411,Potential Loyalists
11619.0,12,15,3682.81,4,3,4,434,Big Spenders
11620.0,205,3,755.43,1,1,1,111,Lost Customers
11621.0,13,23,4202.38,4,4,4,444,Champions
11622.0,128,13,2181.52,1,3,2,132,At Risk
11623.0,11,25,4479.05,4,4,4,444,Champions
11624.0,50,34,5492.57,2,5,4,254,At Risk
11625.0,4,14,2312.1,5,3,3,533,Potential Loyalists
11626.0,9,47,7905.88,4,5,5,455,Champions
11627.0,23,2,340.84,3,1,1,311,Potential Loyalists
11628.0,2,58,14946.72,5,5,5,555,Champions
11629.0,24,22,4545.7,3,4,4,344,Loyal Customers
11630.0,22,29,7066.66,3,5,5,355,Loyal Customers
11631.0,28,6,1743.1,3,1,2,312,Potential Loyalists
11632.0,31,6,1839.6499999999999,3,1,2,312,Potential Loyalists
11633.0,21,18,4074.79,3,4,4,344,Loyal Customers
11634.0,6,12,3382.28,5,3,3,533,Potential Loyalists
11635.0,2,15,2436.52,5,3,3,533,Potential Loyalists
11636.0,6,35,8025.89,5,5,5,555,Champions
11637.0,88,7,1297.24,1,2,1,121,Lost Customers
11638.0,16,39,7895.87,4,5,5,455,Champions
11639.0,82,9,1621.22,1,2,2,122,Lost Customers
11640.0,90,16,2967.91,1,3,3,133,At Risk
11641.0,100,2,299.84000000000003,1,1,1,111,Lost Customers
11642.0,4,16,1549.3899999999999,5,3,2,532,Potential Loyalists
11643.0,583,1,350.18,1,1,1,111,Lost Customers
11644.0,61,35,7465.83,2,5,5,255,At Risk
11645.0,176,4,829.76,1,1,1,111,Lost Customers
11646.0,66,11,1868.47,2,2,2,222,Lost Customers
11647.0,37,14,2623.67,3,3,3,333,Potential Loyalists
11648.0,43,35,6490.1,2,5,5,255,At Risk
11649.0,27,16,3895.0099999999998,3,3,4,334,Potential Loyalists
11650.0,112,10,3007.07,1,2,3,123,Potential Loyalists
11651.0,31,8,2015.46,3,2,2,322,Potential Loyalists
11652.0,12,37,7554.31,4,5,5,455,Champions
11653.0,47,20,3963.65,2,4,4,244,At Risk
11654.0,132,6,1276.01,1,1,1,111,Lost Customers
11655.0,1,12,2975.84,5,3,3,533,Potential Loyalists
11656.0,173,2,96.78999999999999,1,1,1,111,Lost Customers
11657.0,23,23,3988.06,3,4,4,344,Loyal Customers
11658.0,46,4,681.14,2,1,1,211,Lost Customers
11659.0,15,18,3854.19,4,4,4,444,Champions
11660.0,21,18,4114.51,3,4,4,344,Loyal Customers
11661.0,7,90,19139.56,5,5,5,555,Champions
11662.0,32,5,1061.87,3,1,1,311,Potential Loyalists
11663.0,2,15,2800.64,5,3,3,533,Potential Loyalists
11664.0,2,68,13298.27,5,5,5,555,Champions
11665.0,8,51,9041.11,4,5,5,455,Champions
11666.0,74,9,1550.62,2,2,2,222,Lost Customers
11667.0,58,12,2042.35,2,3,2,232,At Risk
11668.0,41,10,1532.48,2,2,2,222,Lost Customers
11669.0,13,16,4499.84,4,3,4,434,Big Spenders
11670.0,7,4,1444.3,5,1,2,512,Potential Loyalists
11671.0,43,12,3040.27,2,3,3,233,At Risk
11672.0,39,10,1887.16,2,2,2,222,Lost Customers
11673.0,51,14,2319.84,2,3,3,233,At Risk
11674.0,19,19,2569.48,4,4,3,443,Loyal Customers
11675.0,135,12,2492.7400000000002,1,3,3,133,At Risk
11676.0,18,5,1285.45,4,1,1,411,Potential Loyalists
11677.0,42,31,5714.58,2,5,5,255,At Risk
11678.0,12,21,3860.87,4,4,4,444,Champions
11679.0,339,9,1614.94,1,2,2,122,Lost Customers
11680.0,61,11,2193.39,2,2,2,222,Lost Customers
11681.0,108,5,1223.08,1,1,1,111,Lost Customers
11682.0,65,7,1941.25,2,2,2,222,Lost Customers
11683.0,2,8,3720.03,5,2,4,524,Big Spenders
11684.0,8,43,8858.92,4,5,5,455,Champions
11685.0,31,8,1923.8,3,2,2,322,Potential Loyalists
11686.0,8,26,6343.04,4,4,5,445,Champions
11687.0,47,9,2674.57,2,2,3,223,Potential Loyalists
11688.0,34,16,3032.02,3,3,3,333,Potential Loyalists
11689.0,16,12,1310.37,4,3,2,432,Potential Loyalists
11690.0,8,29,5745.31,4,5,5,455,Champions
11691.0,40,7,1770.6399999999999,2,2,2,222,Lost Customers
11692.0,121,3,510.65,1,1,1,111,Lost Customers
11693.0,8,4,579.26,4,1,1,411,Potential Loyalists
11694.0,161,8,1986.8300000000002,1,2,2,122,Lost Customers
11695.0,2,8,2182.16,5,2,2,522,Potential Loyalists
11696.0,37,17,3139.95,3,3,3,333,Potential Loyalists
11697.0,3,15,2422.94,5,3,3,533,Potential Loyalists
11698.0,6,111,23043.9,5,5,5,555,Champions
11699.0,420,2,675.23,1,1,1,111,Lost Customers
11700.0,59,21,5025.26,2,4,4,244,At Risk
11701.0,183,4,1200.97,1,1,1,111,Lost Customers
11702.0,62,13,2973.06,2,3,3,233,At Risk
11703.0,32,14,1940.59,3,3,2,332,Potential Loyalists
11704.0,146,3,701.3,1,1,1,111,Lost Customers
11705.0,52,20,4339.82,2,4,4,244,At Risk
11706.0,10,75,20198.09,4,5,5,455,Champions
11707.0,80,11,2187.6,1,2,2,122,Lost Customers
11708.0,105,13,2392.23,1,3,3,133,At Risk
11709.0,2,32,5038.21,5,5,4,554,Champions
11710.0,148,13,4149.6,1,3,4,134,At Risk
11711.0,89,8,1362.74,1,2,2,122,Lost Customers
11712.0,565,1,68.34,1,1,1,111,Lost Customers
11713.0,25,21,2625.83,3,4,3,343,Loyal Customers
11714.0,84,15,2578.98,1,3,3,133,At Risk
11715.0,126,6,1167.33,1,1,1,111,Lost Customers
11716.0,10,13,2236.93,4,3,2,432,Potential Loyalists
11717.0,174,3,772.56,1,1,1,111,Lost Customers
11718.0,294,4,938.41,1,1,1,111,Lost Customers
11719.0,34,15,2625.46,3,3,3,333,Potential Loyalists
11720.0,39,6,1119.67,2,1,1,211,Lost Customers
11721.0,6,46,8517.32,5,5,5,555,Champions
11722.0,5,2,101.81,5,1,1,511,Potential Loyalists
11723.0,302,3,975.01,1,1,1,111,Lost Customers
11724.0,8,61,13140.27,4,5,5,455,Champions
11725.0,27,28,5491.32,3,5,4,354,Loyal Customers
11726.0,8,15,2842.4,4,3,3,433,Potential Loyalists
11727.0,20,10,2124.11,3,2,2,322,Potential Loyalists
11728.0,18,5,586.23,4,1,1,411,Potential Loyalists
11729.0,7,14,3045.25,5,3,3,533,Potential Loyalists
11730.0,19,17,3921.7,4,3,4,434,Big Spenders
11731.0,14,17,2724.09,4,3,3,433,Potential Loyalists
11732.0,43,10,2561.64,2,2,3,223,Potential Loyalists
11733.0,33,11,2188.5,3,2,2,322,Potential Loyalists
11734.0,1,9,1538.34,5,2,2,522,Potential Loyalists
11735.0,47,10,2139.9,2,2,2,222,Lost Customers
11736.0,3,40,7397.91,5,5,5,555,Champions
11737.0,72,3,882.65,2,1,1,211,Lost Customers
11738.0,27,14,2325.77,3,3,3,333,Potential Loyalists
11739.0,22,8,1257.98,3,2,1,321,Potential Loyalists
11740.0,109,9,1254.6299999999999,1,2,1,121,Lost Customers
11741.0,139,2,637.24,1,1,1,111,Lost Customers
11742.0,10,53,11228.99,4,5,5,455,Champions
11743.0,26,19,2799.7000000000003,3,4,3,343,Loyal Customers
11744.0,82,3,732.3600000000001,1,1,1,111,Lost Customers
11745.0,23,27,5153.96,3,4,4,344,Loyal Customers
11746.0,309,6,826.4,1,1,1,111,Lost Customers
11747.0,69,7,1254.7,2,2,1,221,Lost Customers
11748.0,2,23,3858.22,5,4,4,544,Champions
11749.0,125,9,2001.3700000000001,1,2,2,122,Lost Customers
11750.0,6,33,5354.58,5,5,4,554,Champions
11751.0,1,6,1232.49,5,1,1,511,Potential Loyalists
11752.0,15,11,3455.3500000000004,4,2,4,424,Big Spenders
11753.0,8,9,1523.45,4,2,2,422,Potential Loyalists
11754.0,122,7,1385.33,1,2,2,122,Lost Customers
11755.0,3,31,5800.32,5,5,5,555,Champions
11756.0,24,24,4661.34,3,4,4,344,Loyal Customers
11757.0,6,59,13301.86,5,5,5,555,Champions
11758.0,3,91,18437.77,5,5,5,555,Champions
11759.0,216,3,373.32000000000005,1,1,1,111,Lost Customers
11760.0,19,15,3401.06,4,3,3,433,Potential Loyalists
11761.0,39,8,1996.11,2,2,2,222,Lost Customers
11762.0,20,7,1441.48,3,2,2,322,Potential Loyalists
11763.0,27,10,1700.49,3,2,2,322,Potential Loyalists
11764.0,12,8,2887.06,4,2,3,423,Potential Loyalists
11765.0,57,6,1282.6000000000001,2,1,1,211,Lost Customers
11766.0,148,8,1376.93,1,2,2,122,Lost Customers
11767.0,92,6,1114.08,1,1,1,111,Lost Customers
11768.0,16,30,6643.49,4,5,5,455,Champions
11769.0,41,8,2409.98,2,2,3,223,Potential Loyalists
11770.0,2,130,27129.7,5,5,5,555,Champions
11771.0,24,14,2802.14,3,3,3,333,Potential Loyalists
11772.0,16,14,2331.58,4,3,3,433,Potential Loyalists
11773.0,3,7,1533.29,5,2,2,522,Potential Loyalists
11774.0,2,64,16437.21,5,5,5,555,Champions
11775.0,3,33,6663.23,5,5,5,555,Champions
11776.0,6,15,1821.58,5,3,2,532,Potential Loyalists
11777.0,41,6,1327.46,2,1,2,212,Lost Customers
11778.0,187,17,3693.62,1,3,4,134,At Risk
11779.0,64,7,1763.55,2,2,2,222,Lost Customers
11780.0,13,52,12324.28,4,5,5,455,Champions
11781.0,13,21,3525.21,4,4,4,444,Champions
11782.0,3,14,1336.97,5,3,2,532,Potential Loyalists
11784.0,189,5,1306.43,1,1,2,112,Lost Customers
11785.0,7,25,4507.79,5,4,4,544,Champions
11786.0,27,43,7421.84,3,5,5,355,Loyal Customers
11787.0,33,32,7074.51,3,5,5,355,Loyal Customers
11788.0,48,7,1059.78,2,2,1,221,Lost Customers
11789.0,6,23,3219.83,5,4,3,543,Loyal Customers
11790.0,29,33,7156.12,3,5,5,355,Loyal Customers
11791.0,97,5,562.8299999999999,1,1,1,111,Lost Customers
11792.0,123,14,2468.09,1,3,3,133,At Risk
11793.0,28,22,5218.83,3,4,4,344,Loyal Customers
11794.0,1,13,4305.91,5,3,4,534,Big Spenders
11795.0,157,4,873.88,1,1,1,111,Lost Customers
11796.0,37,15,3864.35,3,3,4,334,Potential Loyalists
11797.0,70,11,926.06,2,2,1,221,Lost Customers
11798.0,97,11,2051.64,1,2,2,122,Lost Customers
11799.0,124,10,1468.65,1,2,2,122,Lost Customers
11800.0,3,13,2679.86,5,3,3,533,Potential Loyalists
11801.0,28,13,2435.12,3,3,3,333,Potential Loyalists
11802.0,2,21,3900.62,5,4,4,544,Champions
11803.0,28,14,1819.29,3,3,2,332,Potential Loyalists
11804.0,91,10,2337.92,1,2,3,123,Potential Loyalists
11805.0,5,12,1401.32,5,3,2,532,Potential Loyalists
11806.0,76,2,1057.1,2,1,1,211,Lost Customers
11807.0,12,22,3703.89,4,4,4,444,Champions
11808.0,143,20,3612.3,1,4,4,144,At Risk
11809.0,134,17,2708.07,1,3,3,133,At Risk
11810.0,5,34,5587.77,5,5,5,555,Champions
11811.0,101,2,252.42000000000002,1,1,1,111,Lost Customers
11812.0,344,2,597.5,1,1,1,111,Lost Customers
11813.0,90,8,1762.06,1,2,2,122,Lost Customers
11814.0,21,11,2853.09,3,2,3,323,Potential Loyalists
11815.0,34,27,4933.42,3,4,4,344,Loyal Customers
11816.0,74,7,1443.55,2,2,2,222,Lost Customers
11817.0,13,17,2138.49,4,3,2,432,Potential Loyalists
11818.0,3,31,5707.93,5,5,5,555,Champions
11819.0,2,29,5806.97,5,5,5,555,Champions
11820.0,133,9,3507.14,1,2,4,124,Potential Loyalists
11821.0,418,4,726.77,1,1,1,111,Lost Customers
11822.0,100,19,2928.1,1,4,3,143,At Risk
11823.0,1,35,7246.14,5,5,5,555,Champions
11824.0,8,20,5718.33,4,4,5,445,Champions
11825.0,3,9,1071.79,5,2,1,521,Potential Loyalists
11826.0,24,25,4275.79,3,4,4,344,Loyal Customers
11827.0,16,35,7389.82,4,5,5,455,Champions
11828.0,49,39,6108.5599999999995,2,5,5,255,At Risk
11829.0,179,9,1910.48,1,2,2,122,Lost Customers
11830.0,53,11,1798.59,2,2,2,222,Lost Customers
11831.0,3,30,6002.58,5,5,5,555,Champions
11832.0,58,12,2360.72,2,3,3,233,At Risk
11833.0,109,4,418.99,1,1,1,111,Lost Customers
11834.0,3,25,5798.25,5,4,5,545,Champions
11835.0,15,20,3071.78,4,4,3,443,Loyal Customers
11836.0,94,15,3386.59,1,3,3,133,At Risk
11837.0,10,17,3770.98,4,3,4,434,Big Spenders
11838.0,122,11,1820.4,1,2,2,122,Lost Customers
11839.0,13,43,7189.8,4,5,5,455,Champions
11840.0,10,12,2002.0500000000002,4,3,2,432,Potential Loyalists
11841.0,24,14,1934.69,3,3,2,332,Potential Loyalists
11842.0,3,12,2515.64,5,3,3,533,Potential Loyalists
11843.0,12,24,4991.29,4,4,4,444,Champions
11844.0,26,5,418.28,3,1,1,311,Potential Loyalists
11845.0,24,7,1889.51,3,2,2,322,Potential Loyalists
11846.0,35,2,653.8399999999999,3,1,1,311,Potential Loyalists
11847.0,90,9,2815.2200000000003,1,2,3,123,Potential Loyalists
11848.0,101,5,784.4100000000001,1,1,1,111,Lost Customers
11849.0,153,10,1312.3899999999999,1,2,2,122,Lost Customers
11850.0,15,16,2873.95,4,3,3,433,Potential Loyalists
11851.0,25,15,3835.52,3,3,4,334,Potential Loyalists
11852.0,13,13,1859.54,4,3,2,432,Potential Loyalists
11853.0,141,6,747.75,1,1,1,111,Lost Customers
11854.0,39,25,4423.71,2,4,4,244,At Risk
11855.0,11,18,3336.69,4,4,3,443,Loyal Customers
11856.0,19,11,3234.6,4,2,3,423,Potential Loyalists
11857.0,27,11,1793.8,3,2,2,322,Potential Loyalists
11858.0,6,33,7679.76,5,5,5,555,Champions
11859.0,51,19,2674.86,2,4,3,243,At Risk
11860.0,164,2,98.64,1,1,1,111,Lost Customers
11861.0,24,28,4357.32,3,5,4,354,Loyal Customers
11862.0,223,3,736.34,1,1,1,111,Lost Customers
11863.0,8,51,10314.65,4,5,5,455,Champions
11864.0,5,28,6735.35,5,5,5,555,Champions
11865.0,49,21,4406.27,2,4,4,244,At Risk
11866.0,43,20,5640.87,2,4,5,245,At Risk
11867.0,14,15,2404.66,4,3,3,433,Potential Loyalists
11868.0,1,28,5139.6,5,5,4,554,Champions
11869.0,8,12,2579.9,4,3,3,433,Potential Loyalists
11870.0,19,16,3452.72,4,3,4,434,Big Spenders
11871.0,28,32,5550.31,3,5,4,354,Loyal Customers
11872.0,107,7,1674.42,1,2,2,122,Lost Customers
11873.0,18,15,3606.32,4,3,4,434,Big Spenders
11874.0,3,9,1620.5,5,2,2,522,Potential Loyalists
11875.0,10,10,2270.53,4,2,2,422,Potential Loyalists
11876.0,29,7,2032.18,3,2,2,322,Potential Loyalists
11877.0,29,21,4828.07,3,4,4,344,Loyal Customers
11878.0,34,53,11112.03,3,5,5,355,Loyal Customers
11879.0,3,39,7460.8099999999995,5,5,5,555,Champions
11880.0,17,3,639.8599999999999,4,1,1,411,Potential Loyalists
11881.0,29,25,4770.59,3,4,4,344,Loyal Customers
11882.0,6,44,9869.85,5,5,5,555,Champions
11883.0,96,9,2017.96,1,2,2,122,Lost Customers
11884.0,88,14,2968.5,1,3,3,133,At Risk
11886.0,19,15,4173.73,4,3,4,434,Big Spenders
11887.0,65,5,1282.45,2,1,1,211,Lost Customers
11888.0,4,18,3755.02,5,4,4,544,Champions
11889.0,6,8,1358.01,5,2,2,522,Potential Loyalists
11890.0,2,26,6072.78,5,4,5,545,Champions
11891.0,5,32,6358.16,5,5,5,555,Champions
11892.0,18,6,886.85,4,1,1,411,Potential Loyalists
11893.0,30,8,1894.77,3,2,2,322,Potential Loyalists
11894.0,42,5,1316.42,2,1,2,212,Lost Customers
11895.0,71,6,1618.4399999999998,2,1,2,212,Lost Customers
11896.0,31,13,1183.27,3,3,1,331,Potential Loyalists
11897.0,126,2,1045.34,1,1,1,111,Lost Customers
11898.0,19,22,5389.87,4,4,4,444,Champions
11899.0,16,8,1795.03,4,2,2,422,Potential Loyalists
11900.0,117,9,1414.6000000000001,1,2,2,122,Lost Customers
11901.0,22,5,1225.53,3,1,1,311,Potential Loyalists
11902.0,6,31,5429.99,5,5,4,554,Champions
11903.0,95,18,3034.64,1,4,3,143,At Risk
11904.0,15,12,2088.2,4,3,2,432,Potential Loyalists
11905.0,29,26,5998.67,3,4,5,345,Loyal Customers
11906.0,128,4,321.62,1,1,1,111,Lost Customers
11907.0,13,19,3104.7200000000003,4,4,3,443,Loyal Customers
11908.0,31,15,2937.76,3,3,3,333,Potential Loyalists
11909.0,20,10,2838.11,3,2,3,323,Potential Loyalists
11910.0,56,15,3606.79,2,3,4,234,At Risk
11911.0,30,9,1876.51,3,2,2,322,Potential Loyalists
11912.0,37,20,3699.04,3,4,4,344,Loyal Customers
11913.0,19,21,5055.92,4,4,4,444,Champions
11915.0,5,50,9772.39,5,5,5,555,Champions
11916.0,239,1,130.16,1,1,1,111,Lost Customers
11917.0,46,11,1403.65,2,2,2,222,Lost Customers
11918.0,4,40,9709.17,5,5,5,555,Champions
11919.0,29,9,2388.86,3,2,3,323,Potential Loyalists
11920.0,115,4,451.47999999999996,1,1,1,111,Lost Customers
11921.0,78,8,1168.77,1,2,1,121,Lost Customers
11922.0,4,41,9512.11,5,5,5,555,Champions
11923.0,152,4,359.5,1,1,1,111,Lost Customers
11924.0,6,37,7559.32,5,5,5,555,Champions
11925.0,9,16,4354.24,4,3,4,434,Big Spenders
11926.0,46,7,1489.3,2,2,2,222,Lost Customers
11927.0,23,5,1522.8899999999999,3,1,2,312,Potential Loyalists
11928.0,79,4,527.88,1,1,1,111,Lost Customers
11929.0,3,34,5599.31,5,5,5,555,Champions
11930.0,15,30,5887.47,4,5,5,455,Champions
11931.0,262,6,1023.72,1,1,1,111,Lost Customers
11932.0,4,12,2052.0099999999998,5,3,2,532,Potential Loyalists
